generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
16,99,0.7993,0.0366,0.5708,15,-6.160285188484769,-7.886763191413795,0.2529560058580511
16,99,0.7993,0.0416,0.6796,20,-6.0578734186729175,-7.833519078306131,0.3512913192664283
16,99,0.7993,0.0416,0.6796,21,-5.997205025468801,-7.7782976833981206,0.3621853158586372
16,99,0.7993,0.0366,0.5708,15,-5.935653102615243,-7.793722888289784,0.5161395713490806
16,99,0.6235,0.0366,0.5708,15,-5.867871035849854,-7.69286717497647,0.44999227825323324
16,99,0.7993,0.0416,0.5708,20,-6.460711417240477,-8.074890119803134,0.02835740512531662
16,99,0.7993,0.048,0.5708,20,-6.383279573824096,-8.023122127742472,0.0796851078367502
16,99,0.7993,0.048,0.5708,15,-6.335827251583938,-7.979740668276973,0.08782683338606902
16,95,0.7993,0.048,0.5708,15,-6.320237406876645,-7.985673397497074,0.13087198124085608
16,99,0.7993,0.048,0.7034,20,-6.264626386030663,-7.959740617450375,0.19022846283942452
16,95,0.7993,0.048,0.5708,15,-6.221368615970272,-7.889826285683229,0.13691533942591563
16,99,0.7993,0.0366,0.5708,20,-6.2069028690879104,-7.876384158506006,0.13896257883619165
16,99,0.6235,0.0416,0.5708,15,-6.192004643370678,-7.827901264765665,0.07179324278997304
16,99,0.7993,0.0416,0.6796,20,-6.181765912728821,-7.897316110273773,0.23110039508990537
16,99,0.6235,0.0416,0.6796,15,-6.17808425750197,-7.850954236781372,0.14573995855880234
16,99,0.7993,0.0416,0.6796,20,-6.170956459221738,-7.8839549569987915,0.22599699555410535
16,99,0.7993,0.0416,0.6796,20,-6.136975687753287,-7.820739755142336,0.16752813477809786
16,99,0.7993,0.0416,0.6796,20,-6.04207819137471,-7.760367554101052,0.23657872545268474
16,95,0.7993,0.0366,0.5708,15,-5.800966546087885,-7.644093748612133,0.48625440504849526
16,99,0.6235,0.0416,0.6796,20,-5.69389160201006,-7.436000994746882,0.28421878547364504
16,99,0.7993,0.048,0.5708,20,-6.411623210889646,-8.039257771267849,0.05526912075640781
16,99,0.7993,0.0416,0.5708,15,-6.360100073471367,-7.996979590567465,0.07375903419219466
16,99,0.7993,0.048,0.5708,15,-6.337320932940257,-7.981377701175418,0.08811353647032262
16,95,0.7993,0.048,0.5708,15,-6.333244204873203,-7.978440765144525,0.09039312054264209
16,99,0.7993,0.048,0.7034,15,-6.333054954510036,-8.008142276577056,0.1501746441340376
16,99,0.7993,0.0366,0.5708,20,-6.2935056272844,-7.966620439532498,0.14622962449619717
16,99,0.7993,0.048,0.5708,13,-6.2374473720326336,-7.89847401674577,0.12205328942627354
16,95,0.7993,0.048,0.5708,15,-6.153642571398063,-7.875689091970551,0.24409304114497546
16,95,0.7993,0.048,0.5708,15,-6.135551811697898,-7.861271744139575,0.25143986488335607
16,99,0.7993,0.0416,0.5708,15,-6.091184147639893,-7.831953015715273,0.2815377361507589
16,99,0.7993,0.048,0.5708,20,-6.081274583077697,-7.79146512426163,0.2203810823678674
16,99,0.7993,0.048,0.7034,20,-6.080918535060285,-7.813789599666989,0.2657421292134095
16,99,0.7993,0.0416,0.7034,20,-6.042247556231869,-7.819011120214045,0.3535271279643516
16,99,0.7993,0.0416,0.5708,20,-6.008438234574379,-7.754334002352685,0.29179153555661186
16,14,0.7993,0.048,0.5708,15,-3.751969826398454,-6.354659726447741,2.005379800098574
16,95,0.6858,0.048,0.7034,15,-6.317588277011556,-7.9838029712059395,0.13242938838876672
16,99,0.7993,0.047,0.5708,15,-6.31628214119192,-7.954216424230905,0.07586856607797109
16,99,0.7993,0.048,0.5708,26,-6.302856542889229,-7.9481403380397975,0.09056759030113815
16,95,0.7993,0.048,0.5708,15,-6.295320005867653,-7.941035366972011,0.09143072220871733
16,99,0.7993,0.048,0.5708,20,-6.285777125622262,-7.931940294083696,0.0923263369228683
16,99,0.7993,0.048,0.5708,15,-6.265838986253838,-7.969281810962193,0.20688564941670867
16,99,0.7993,0.048,0.5708,13,-6.263040420890997,-7.930346873439352,0.13461290509670973
16,99,0.7993,0.048,0.5708,20,-6.258120240104116,-7.942119146316667,0.16799781242510353
16,99,0.7993,0.048,0.5708,15,-6.215086028818503,-7.8990216991330024,0.16787134062899828
16,99,0.7993,0.0366,0.5708,20,-6.190766493222416,-7.888833445349417,0.1961339042540004
16,99,0.7993,0.0416,0.7034,15,-6.142500468464837,-7.827910750768563,0.17082056460745088
16,99,0.7993,0.0416,0.5708,15,-6.118229289407674,-7.846744711246107,0.25703084367686574
16,99,0.7993,0.048,0.5708,15,-6.100925554846659,-7.8015153476980315,0.2011795857027448
16,99,0.7993,0.048,0.7034,15,-6.091251129833445,-7.840296731500416,0.298091203333943
16,99,0.7993,0.048,0.5708,15,-5.87819811335576,-7.690585789340954,0.42477535197038835
16,95,0.7993,0.048,0.5708,15,-6.3867718257680455,-8.013942889116674,0.05434212669725488
16,99,0.7993,0.048,0.5708,20,-6.282184012321549,-7.9466264168010605,0.12888480895902127
16,99,0.7993,0.048,0.5708,26,-6.277253856341478,-7.928066692860808,0.10162567303866075
16,99,0.7993,0.048,0.5708,20,-6.275030819410437,-7.937910522908978,0.12575940699708119
16,99,0.7993,0.047,0.5708,15,-6.262049494262056,-7.919944740726896,0.11579049292967816
16,99,0.7993,0.048,0.5708,15,-6.235024175729915,-7.925130908647654,0.1802134658354784
16,95,0.6858,0.048,0.7034,15,-6.182410100102583,-7.8815427092358,0.19826521826643537
16,95,0.7993,0.047,0.5708,14,-6.177041339316865,-7.844882607286581,0.1356825359394317
16,99,0.7993,0.048,0.5708,26,-6.1694585200296075,-7.873263836338403,0.2076106326175903
16,95,0.7993,0.048,0.5708,15,-6.130206326185599,-7.90147414281745,0.3425356332637
16,99,0.6858,0.048,0.7034,20,-6.09554048529675,-7.831713548011234,0.2723461254289682
16,99,0.7993,0.047,0.5708,20,-6.003474845690327,-7.747260386422379,0.2875710814641053
16,95,0.6858,0.048,0.5708,15,-5.944094478865631,-7.630327427075587,0.17246589641991097
16,99,0.7993,0.048,0.5708,13,-5.890740870143574,-7.76146891746878,0.5414560946504108
16,95,0.7993,0.048,0.7034,15,-5.804976323654023,-7.685752356587279,0.5615520658665124
16,99,0.7993,0.048,0.5708,20,-6.4008838234136505,-8.038190612296122,0.07461357776494355
16,99,0.7993,0.048,0.5708,20,-6.390368061948765,-8.00987589232605,0.039015660754572384
16,99,0.7993,0.048,0.5708,15,-6.360917580758274,-7.988171524519201,0.05450788752185249
16,95,0.7993,0.048,0.5708,15,-6.353894523509428,-7.992958667659827,0.07812828830079754
16,99,0.7993,0.048,0.5708,26,-6.323279990669517,-7.970703674199843,0.09484736706065042
16,99,0.7993,0.048,0.5708,15,-6.306222154639681,-7.950089320449949,0.08773433162053625
