generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
16,90,0.7335,0.0488,0.5655,11,3.6219940515804443,1.7904407308749366,0.46310664141101515
16,90,0.7335,0.0488,0.5655,20,3.711086172810505,1.630383853770714,0.9614046380795818
16,90,0.7335,0.0488,0.5655,11,3.9483720057860254,1.949606619825765,0.79753077192052
16,90,0.7335,0.0488,0.5655,11,4.143101289227139,2.3633573833416777,0.3594878117709218
16,90,0.7335,0.0488,0.5655,19,4.191563400407736,2.14687782843482,0.8893711439458312
16,90,0.7335,0.0488,0.5655,11,4.240902842490076,2.25143279923072,0.7789400865187109
16,90,0.7335,0.0488,0.5655,11,4.306293026782502,2.1506805359575636,1.1112249816498756
16,90,0.7335,0.0488,0.5655,11,4.361969189247495,1.9092930440675506,1.7053522903598892
16,90,0.7335,0.0488,0.5655,11,4.783352116932337,2.460646553381153,1.4454111271023684
16,90,0.7335,0.0488,0.5655,20,4.954468930689654,2.5872863346432573,1.5343651920927928
16,69,0.7335,0.0488,0.5655,20,3.0971291691734963,1.3190233495952033,0.35621163915658643
16,90,0.7335,0.0488,0.5655,20,3.31454729535,1.335302744919994,0.7584891008600124
16,90,0.7335,0.0272,0.5655,20,3.3655478349696386,1.571258685620298,0.3885782986986811
16,90,0.7955,0.0488,0.5655,11,3.701506970114513,1.360385968639682,1.4822420029496617
16,90,0.7335,0.0488,0.5655,11,3.884615595873994,1.669030658026821,1.2311698756943457
16,90,0.7335,0.0488,0.5655,20,3.906670767349133,2.1133317871993533,0.3866779602995594
16,90,0.7335,0.0488,0.5655,20,3.9098879848540085,2.0191900288966473,0.5813959119147218
16,90,0.7335,0.0127,0.5655,20,3.9345508168282888,2.0446277713655028,0.5798460909255722
16,90,0.7335,0.0488,0.5655,20,4.012824163904236,1.862014757679243,1.1016188124499855
16,90,0.7335,0.0488,0.5655,35,4.088405471275129,1.6603469294787796,1.6561170835926986
16,90,0.7335,0.0488,0.5655,20,4.689364030209265,2.596810419590291,0.9851072212379474
16,90,0.7335,0.0488,0.5655,20,5.054144205415289,3.0815279892447465,0.745232432341086
16,90,0.7955,0.0488,0.5655,20,5.164527287030229,2.6252981489545277,1.878458276151402
16,90,0.7335,0.0488,0.5655,11,5.383914450536336,2.8016263811783317,1.9645761387160092
16,90,0.7335,0.0488,0.5655,11,6.308837041047825,3.86352869816087,1.69061668577391
16,90,0.7955,0.0488,0.5655,11,2.905340304149412,1.2423724474523279,0.12593571339416768
16,69,0.7335,0.0488,0.5655,20,3.341434538267071,1.5299601606754838,0.42294875518317415
16,90,0.7335,0.0488,0.5655,20,3.505712592069022,1.6108514212353515,0.5897223416673408
16,90,0.7335,0.0488,0.5655,11,3.5308130804126314,1.12505579986349,1.6115145610982828
16,90,0.7335,0.0488,0.5655,11,3.7123758203189468,1.9847510915997297,0.2552494574384337
16,90,0.7335,0.0488,0.5655,11,3.9733456101008278,1.6309179044728381,1.484855411255979
16,90,0.7335,0.0488,0.5655,20,4.06107699436984,1.9181111621036624,1.085931664532354
16,90,0.7335,0.0488,0.5655,20,4.2151812580234855,2.4387747234795376,0.3528130690878957
16,90,0.7335,0.0488,0.5655,20,4.229804731946244,2.047736136050746,1.1641371917909968
16,90,0.7335,0.0272,0.5655,20,4.39358450100581,2.527486752991814,0.532195496027991
16,90,0.7335,0.0488,0.5655,20,4.412770810567809,2.4967601695231245,0.6320212820893696
16,69,0.7335,0.0488,0.5655,20,4.846721293067938,2.274203125218731,1.9450363356984148
16,90,0.7955,0.0272,0.5655,11,4.909687389096529,2.5646694355677915,1.4900359070574751
16,90,0.7335,0.0488,0.5655,20,5.197448392666885,2.587552641492407,2.019791502348956
16,90,0.7955,0.0488,0.5655,20,5.730006983089407,2.824569207223669,2.6108755517314757
16,90,0.7955,0.0488,0.5655,11,2.5026501889573676,0.6294186651588612,0.5464630475970125
16,90,0.7335,0.0488,0.5655,20,3.174850823780258,1.1853276633086587,0.7790463209431984
16,86,0.7335,0.0488,0.5655,20,3.247226216555646,1.3958092789691132,0.5028338751730647
16,90,0.7335,0.0488,0.5655,20,3.3549140789673526,1.4643163811877333,0.5811953955592379
16,90,0.7335,0.0488,0.5655,15,3.741492595126584,1.7375533956627247,0.8078783989277182
16,90,0.7335,0.0488,0.5655,11,3.8494421143560857,1.994564730987192,0.5097547667377875
16,90,0.7335,0.0488,0.5655,11,3.9870923453644793,1.9540717051851242,0.8660412803587102
16,90,0.7335,0.0488,0.5655,11,3.99156955398466,2.1888828268908362,0.40537345418764725
16,90,0.7335,0.0488,0.5655,20,4.132855769298422,2.335054531034158,0.3956024765285262
16,90,0.7335,0.0488,0.5655,11,4.835844900296054,2.457329843003798,1.5570301145845131
16,90,0.7335,0.0488,0.5655,11,5.126782806540727,2.726624337430239,1.600316938220976
16,90,0.7335,0.0488,0.5655,11,5.460684342303838,2.9767849754605926,1.7677987336864909
16,69,0.7955,0.0488,0.5655,20,5.494990144292052,3.1338185071595537,1.5223432742649956
16,69,0.7335,0.0488,0.5655,20,5.536137151381555,2.8771241452675675,2.1180260122279755
45,90,0.7335,0.0488,0.5655,20,6.334323419735504,1.3564574008967643,0.9557320376774786
16,90,0.7335,0.0488,0.5655,15,2.8298009033718614,0.8471790700275683,0.7652436666885861
16,90,0.7955,0.0488,0.5655,11,3.4395752263118036,1.6124774077047295,0.4541956372141481
16,90,0.7335,0.0488,0.5655,20,3.5152352529314754,1.732882901243966,0.3647047033750184
16,86,0.7335,0.0488,0.5655,20,3.516433868989496,1.4544191127132666,0.9240295125524589
16,90,0.7335,0.0488,0.5655,11,3.5863135404637654,1.7777340849339716,0.4171589110595873
16,86,0.7335,0.0488,0.5655,18,3.754906436939169,1.803372804260685,0.7030672653569683
16,90,0.7849,0.0488,0.5655,15,3.8927754877688794,2.0379692706773214,0.5096124341831155
16,90,0.7335,0.0488,0.5655,20,3.9404382420190465,1.989790845827617,0.7012947923828589
16,90,0.7335,0.0488,0.5655,15,4.120090338553302,2.2155650038559167,0.6090506693947695
16,86,0.7335,0.0488,0.5655,20,4.169404665692186,2.3172218633746815,0.504365604635009
16,90,0.7335,0.0488,0.5655,20,4.217913544742569,1.6901264742290216,1.855574141027095
16,90,0.7335,0.0488,0.5655,20,4.7188127380746145,2.5270719246192512,1.1834816269107267
16,90,0.7955,0.0488,0.5655,11,5.222990675828967,2.463425226745263,2.319130898167408
16,86,0.7955,0.0488,0.5655,20,5.289355539777452,2.9189501319482076,1.540810815658488
16,90,0.7335,0.0488,0.5655,11,5.997357121121711,3.552507241638301,1.68969975896682
16,90,0.7335,0.0488,0.5655,15,3.233405781876553,1.3698725345873892,0.527066494578328
16,90,0.7849,0.0488,0.5655,15,3.4198890738742405,1.3447370616766712,0.9503040243951381
16,86,0.7335,0.0488,0.5655,18,3.5315530054862068,1.6846660938919769,0.49377382318845997
16,90,0.7335,0.0488,0.5655,11,3.6233871242816478,1.344958063282892,1.356858121997512
16,90,0.7335,0.0488,0.5655,11,3.8373602274429475,1.8660344719412454,0.7426515110034039
16,90,0.7335,0.0488,0.5655,11,4.051698930213703,2.1637903807509304,0.5758170989255466
16,90,0.7335,0.0488,0.6437,11,4.093283079341077,2.1688534314865535,0.6488592957090477
16,86,0.7335,0.0488,0.5655,20,4.199547104319992,2.4363094654319633,0.32647527777605756
16,90,0.7335,0.0488,0.5655,20,4.742401215662877,2.5086575058202456,1.2674874196852637
16,90,0.7955,0.0488,0.5655,11,4.757830455656508,2.397520639028741,1.520619633255534
16,90,0.7955,0.0488,0.5655,11,4.765128468095385,2.976528413163534,0.37720010986370145
16,90,0.7955,0.0488,0.5655,11,5.013771001610062,2.8459243101490306,1.135693382922062
16,90,0.7335,0.0488,0.5655,11,5.672414246431067,3.6345276834380704,0.8757731259859926
16,90,0.7335,0.0488,0.5655,11,5.72912119533156,3.416395277707492,1.4254518352481365
16,90,0.7335,0.0488,0.5655,11,5.777007866226924,3.016768753105572,2.3204782262427055
16,90,0.7849,0.0217,0.5655,15,3.0082508636946064,0.9960714228184386,0.8243588817523352
16,90,0.7335,0.0488,0.5655,18,3.1484549098163144,1.4798713128990428,0.13716719383454296
16,90,0.7335,0.0488,0.5655,11,3.3193148265319015,1.6041290663356247,0.23037152039255346
16,90,0.7849,0.0488,0.5655,15,3.622604433299115,1.7427624175995433,0.5596840313991432
16,90,0.7335,0.0488,0.5655,15,3.625030972668421,1.8210330587393055,0.40799582785823096
16,90,0.7335,0.0488,0.5655,11,3.6925426425842565,1.80315662091778,0.5787720433329524
16,90,0.7849,0.0488,0.5655,15,3.7179898849448247,1.9360597227695446,0.3638603243505599
16,90,0.7335,0.0488,0.5655,11,3.8371387899763794,1.5627368030274849,1.3488039738977886
16,90,0.7335,0.0488,0.5655,11,3.874493442096724,2.15873702296899,0.23151283825546712
16,90,0.7335,0.0222,0.5655,15,4.144359125405135,2.1575235121183503,0.7736712265735679
16,90,0.7849,0.0488,0.5655,11,4.401461005918401,2.0023259699197538,1.5982700719972958
16,90,0.7335,0.0488,0.5655,15,4.539071829453621,2.5897745428162153,0.6985945732748114
16,90,0.7335,0.0488,0.6437,11,4.581657762757715,1.9545297485750706,2.0542560283652884
16,86,0.7335,0.0488,0.5655,18,4.710859237065482,2.441763034986195,1.3381924041585738
16,86,0.7335,0.0488,0.5655,29,4.737112639938671,2.550498863688395,1.173227552500551
16,90,0.7849,0.0488,0.5655,15,3.158953225999504,1.4160649204475508,0.28577661110390606
16,90,0.7335,0.0488,0.5655,15,3.341631567576595,1.636113122797224,0.21103688955874197
16,90,0.7335,0.0488,0.5655,11,3.8388720149832247,1.8046929875786344,0.8683580548091802
16,90,0.7335,0.0488,0.5655,11,3.8394600324245114,1.9329545532581218,0.6130109583327793
16,90,0.7849,0.0217,0.5655,15,4.0085135139538774,2.074935653791093,0.6671557203255679
16,90,0.7849,0.0217,0.5655,15,4.074934323246147,1.7018362207159445,1.546196205060404
16,90,0.7849,0.0488,0.5655,15,4.182834498990223,2.2830276639750195,0.5996136700304072
16,90,0.7849,0.0488,0.5655,15,4.216464449238808,2.0313462367697297,1.1702364249381565
16,90,0.7335,0.0488,0.5655,15,4.558139659009955,2.0042566220566127,1.9077660739066842
16,90,0.7849,0.0488,0.5655,15,4.632714266220871,2.1734727420976205,1.7184830482465012
16,90,0.7335,0.0488,0.5655,18,4.957551772775808,2.4961244828393903,1.7228545798728365
16,90,0.7849,0.0488,0.5655,15,5.178044836743181,2.6187832928400567,1.9185230878062502
16,90,0.7849,0.0488,0.5655,15,5.581139094000109,3.0066239981383887,1.9490301917234403
16,90,0.7335,0.0488,0.5655,11,5.585490138565459,3.3715235547849525,1.2279331675610126
16,90,0.7849,0.0217,0.5655,15,5.631969804615281,3.310151118852108,1.4436373715263462
16,90,0.7849,0.0488,0.5655,15,3.100335343287988,0.8355821265587551,1.3295064334584656
16,90,0.7335,0.0488,0.5655,11,3.1786102999050474,0.9175166368728279,1.3221873260644383
16,90,0.7849,0.0131,0.5655,15,3.3520265189813694,1.4190130737149846,0.6660268905327696
16,90,0.7335,0.0488,0.5655,15,3.503257067617491,1.6454090901313616,0.5156959549722583
16,90,0.7335,0.0488,0.5655,15,3.5991572829814857,1.4506822343301653,1.0969500973026405
16,90,0.7849,0.0217,0.5655,15,3.677175272572689,1.6330867653600822,0.888177014425213
16,90,0.7335,0.0488,0.5655,11,3.919420985989873,1.9733858663870822,0.6920702392055809
16,90,0.7849,0.0488,0.5655,15,3.945419923488175,1.9821645532636047,0.7265107404491403
16,90,0.7849,0.0217,0.5655,15,3.979816346114388,1.8445880246975304,1.0704566428337148
16,90,0.7335,0.0488,0.5655,11,4.258334919528469,2.4456674233943425,0.42533499226825217
16,90,0.7849,0.0217,0.5655,15,4.3753215996180295,2.3326639707265833,0.8853152577828932
24,90,0.7335,0.0488,0.5655,15,4.510840660292554,1.7655110846557431,0.6906591512736211
16,90,0.7849,0.0488,0.5655,15,4.713069020930146,2.503485475543292,1.2191670907737082
16,90,0.7335,0.0488,0.5655,15,5.057873905908395,3.0479240731480033,0.8198996655207837
42,90,0.7849,0.0488,0.5655,15,5.477338715090401,1.0078373204175637,0.5390027893456744
16,90,0.7335,0.0488,0.5655,15,2.98301405938557,1.331285451066595,0.10345721663794964
16,90,0.7849,0.0488,0.5655,15,3.044693486750756,1.0495743822486538,0.7902382090042036
16,90,0.7335,0.0488,0.5655,15,3.1671628309098194,1.1483550449601718,0.8376155718992955
16,90,0.7335,0.0488,0.5655,15,3.202343463740458,1.0294643524154061,1.1457582226501035
16,90,0.7335,0.0488,0.5655,15,3.472212847233225,1.5943275046162064,0.5557706852340372
16,90,0.7335,0.0488,0.5655,15,3.593660434721046,1.356297153308,1.2747265628260922
16,90,0.7335,0.0488,0.5655,15,3.63702917273012,1.8475917371798947,0.37887487110045037
16,90,0.7849,0.0131,0.5655,15,3.918321777068751,1.8106553504691891,1.0153328531991237
16,90,0.7849,0.0217,0.5655,15,4.057469100982901,2.2226542460590912,0.4696297098476203
16,90,0.7335,0.0488,0.5655,15,4.408192101985212,2.2107685418544136,1.1948471202615967
16,90,0.7335,0.0131,0.5655,15,4.768602039286565,2.8272895973576304,0.682624883857869
16,90,0.7849,0.0131,0.5655,15,5.3855169153915465,3.0387287361464312,1.4935763584902308
16,90,0.7335,0.0488,0.5655,11,5.696084948007396,2.9292250659984425,2.3337197640179075
16,90,0.7849,0.0131,0.5655,15,5.868630248035533,3.223997583671095,2.0892653287288754
16,90,0.7335,0.0488,0.5655,11,6.464943653239141,3.6183474984229673,2.4931923096323456
16,90,0.7849,0.0488,0.5655,15,3.4699487472808372,1.5046285586674177,0.7306403772268387
16,90,0.7849,0.0488,0.5655,15,3.614533578012841,1.6835667605799902,0.6619336348657014
16,90,0.7335,0.0488,0.5655,15,3.6715774486176014,1.8876725425036216,0.36780981222795944
16,90,0.7335,0.0488,0.5655,15,3.7292358443410563,1.9792608568754808,0.29994997493115094
16,90,0.7335,0.0488,0.5655,15,3.9815648456919086,1.434720164659545,1.8936893620647264
16,90,0.7335,0.0488,0.5655,15,4.1017002934914935,1.82950242501704,1.344395736948908
16,90,0.7335,0.0488,0.5655,15,4.3014199405009155,1.8108441176712198,1.78115164565939
16,90,0.7335,0.0488,0.5655,11,4.374887312055741,2.569615814966717,0.41054299417804835
16,90,0.7335,0.0488,0.5655,15,4.528466771418193,2.088942117347095,1.6790493081421973
16,90,0.7849,0.0488,0.5655,15,4.585249133818129,2.388276149698348,1.1939459682395612
16,90,0.7335,0.0488,0.5655,15,4.598238005932677,2.380034880721688,1.2364062504219775
16,90,0.7335,0.0488,0.5655,15,4.751808579256073,2.3981300182367904,1.5073571220385662
16,90,0.6888,0.0488,0.5655,15,4.8293224440900495,2.4061652309975394,1.6463144261850198
16,90,0.698,0.0488,0.5655,15,4.894107402680685,2.300387757194079,1.9874392909732117
16,90,0.7335,0.0488,0.5655,15,4.933265132709419,2.5432384075946524,1.5800534502295338
