generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,10,0.8,0.03,0.75,35,True,-22.028388206653812,0.0995826805146562,10
10,10,0.8,0.05,0.55,10,True,-22.0956477937141,0.1137082359140289,10
10,10,0.8,0.05,0.55,20,True,-22.07338099892873,0.054616133169063004,10
10,10,0.8,0.05,0.55,35,True,-22.089390301772315,0.16903980315556244,10
10,10,0.8,0.05,0.65,10,True,-21.88058886469737,0.14239375774920882,10
10,10,0.8,0.05,0.65,20,True,-22.18602413464313,0.0904229867684512,10
10,10,0.8,0.05,0.65,35,True,-22.130055857037426,0.08122937395669483,10
10,10,0.8,0.05,0.75,10,True,-22.006286587118826,0.1273989308368277,10
10,10,0.8,0.05,0.75,20,True,-22.07176975272795,0.17754218131462138,10
10,10,0.8,0.05,0.75,35,True,-22.052937816721485,0.14764242310732523,10
10,50,0.6,0.01,0.55,10,True,-22.180521145013092,0.10117267712309042,10
10,50,0.6,0.01,0.55,20,True,-22.158694487901837,0.03937362558240119,10
10,50,0.6,0.01,0.55,35,True,-22.094420681816597,0.09926995334598647,10
10,50,0.6,0.01,0.65,10,True,-22.160443497331645,0.06237234743005739,10
10,50,0.6,0.01,0.65,20,True,-22.177325135389854,0.05180151752626201,10
10,50,0.6,0.01,0.65,35,True,-22.176105403942852,0.06938157688417095,10
10,50,0.6,0.01,0.75,10,True,-22.14972209978698,0.0692235364980665,10
10,50,0.6,0.01,0.75,20,True,-22.17254451648173,0.04769352072910184,10
10,50,0.6,0.01,0.75,35,True,-22.239173712171635,0.04275164074602563,10
10,50,0.6,0.03,0.55,10,True,-22.13951497873932,0.07227489886397943,10
10,50,0.6,0.03,0.55,20,True,-22.23048879931787,0.055708773767943955,10
10,50,0.6,0.03,0.55,35,True,-22.196526104542304,0.08715445926825144,10
10,50,0.6,0.03,0.65,10,True,-22.232665289226034,0.0436493197931378,10
10,50,0.6,0.03,0.65,20,True,-22.17061087128547,0.02317018132254995,10
10,50,0.6,0.03,0.65,35,True,-22.235714770371548,0.05242646018458102,10
10,50,0.6,0.03,0.75,10,True,-22.197095769279294,0.10392884548323857,10
10,50,0.6,0.03,0.75,20,True,-22.20223857856164,0.06268943430634556,10
10,50,0.6,0.03,0.75,35,True,-22.21457821957504,0.049156108259770875,10
10,50,0.6,0.05,0.55,10,True,-22.201411151906868,0.07748131871420044,10
10,50,0.6,0.05,0.55,20,True,-22.219807052386955,0.04895205756506282,10
10,50,0.6,0.05,0.55,35,True,-22.207271329197635,0.02902034922620516,10
10,50,0.6,0.05,0.65,10,True,-22.245417542567523,0.04323860471389364,10
10,50,0.6,0.05,0.65,20,True,-22.1805057623682,0.025683942055832833,10
10,50,0.6,0.05,0.65,35,True,-22.2282707446542,0.05173571794785908,10
10,50,0.6,0.05,0.75,10,True,-22.213590126074514,0.06213334284414373,10
10,50,0.6,0.05,0.75,20,True,-22.283015143693493,0.021287515261684955,10
10,50,0.6,0.05,0.75,35,True,-22.197341308440986,0.06187199802894168,10
10,50,0.7,0.01,0.55,10,True,-22.178434755086272,0.05142144335400337,10
10,50,0.7,0.01,0.55,20,True,-22.181964298534382,0.11756372118763186,10
10,50,0.7,0.01,0.55,35,True,-22.209198908643625,0.07378228948994452,10
10,50,0.7,0.01,0.65,10,True,-22.165437575331364,0.12059690051298622,10
10,50,0.7,0.01,0.65,20,True,-22.216061419817784,0.04522870940184168,10
10,50,0.7,0.01,0.65,35,True,-22.211657415136777,0.03409798161407569,10
10,50,0.7,0.01,0.75,10,True,-22.227749104530062,0.04182557993569205,10
10,50,0.7,0.01,0.75,20,True,-22.146893043645893,0.10811902714598334,10
10,50,0.7,0.01,0.75,35,True,-22.15730385291969,0.04903401433575313,10
10,50,0.7,0.03,0.55,10,True,-22.214116678979433,0.050529769075229554,10
10,50,0.7,0.03,0.55,20,True,-22.179201976983567,0.05109613887394144,10
10,50,0.7,0.03,0.55,35,True,-22.15828524465223,0.0388282232240924,10
10,50,0.7,0.03,0.65,10,True,-22.20793860577096,0.08701738093200784,10
10,50,0.7,0.03,0.65,20,True,-22.234449193679225,0.05111715437575725,10
10,50,0.7,0.03,0.65,35,True,-22.215509780918893,0.08549271442609617,10
10,50,0.7,0.03,0.75,10,True,-22.14325478925977,0.11053328408385547,10
10,50,0.7,0.03,0.75,20,True,-22.233459758577347,0.029420342539798926,10
10,50,0.7,0.03,0.75,35,True,-22.221757059228207,0.06169826745946932,10
10,50,0.7,0.05,0.55,10,True,-22.253679494440696,0.03771360507727304,10
10,50,0.7,0.05,0.55,20,True,-22.230141910253288,0.051227070277193205,10
10,50,0.7,0.05,0.55,35,True,-22.226356022087256,0.040515562197537616,10
10,50,0.7,0.05,0.65,10,True,-22.261864032669514,0.024320489151068513,10
10,50,0.7,0.05,0.65,20,True,-22.24681549259118,0.05453953304274258,10
10,50,0.7,0.05,0.65,35,True,-22.212947917661094,0.05246555382960746,10
10,50,0.7,0.05,0.75,10,True,-22.188954942378846,0.07756717035661208,10
10,50,0.7,0.05,0.75,20,True,-22.22000519086994,0.05505284970452431,10
10,50,0.7,0.05,0.75,35,True,-22.216101424412937,0.06353383075352795,10
10,50,0.8,0.01,0.55,10,True,-22.1856097630685,0.05992997557264773,10
10,50,0.8,0.01,0.55,20,True,-22.21494548212664,0.10451250271126653,10
10,50,0.8,0.01,0.55,35,True,-22.15551346032788,0.055165111537176625,10
