generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,10,0.8,0.05,0.65,35,False,-3.068999150190662,1.8395553014647885,10
10,10,0.8,0.05,0.75,10,False,-3.099569274657414,1.8326838101439475,10
10,10,0.8,0.05,0.75,20,False,-4.127341873930146,2.148990341043695,10
10,10,0.8,0.05,0.75,35,False,-3.0662119015472493,1.3272171626642348,10
10,50,0.6,0.01,0.55,10,False,-5.697493981357613,0.6069451002941717,10
10,50,0.6,0.01,0.55,20,False,-5.629033908532648,0.6804926569243142,10
10,50,0.6,0.01,0.55,35,False,-6.0867501785554765,0.3154880375322391,10
10,50,0.6,0.01,0.65,10,False,-6.101791639502142,0.2681818306078639,10
10,50,0.6,0.01,0.65,20,False,-5.795839728306917,0.29020392813629925,10
10,50,0.6,0.01,0.65,35,False,-3.6319936227152265,1.1877441667611899,10
10,50,0.6,0.01,0.75,10,False,-5.5092858510115645,0.716943859191795,10
10,50,0.6,0.01,0.75,20,False,-5.095215371139182,1.5329280659697821,10
10,50,0.6,0.01,0.75,35,False,-5.851141976303969,1.0237022851394908,10
10,50,0.6,0.03,0.55,10,False,-6.063503372644309,0.2748964475963262,10
10,50,0.6,0.03,0.55,20,False,-6.297311423018741,0.2587127210454245,10
10,50,0.6,0.03,0.55,35,False,-5.8655673888783175,0.844371367928811,10
10,50,0.6,0.03,0.65,10,False,-5.990643343075525,0.4576099638628418,10
10,50,0.6,0.03,0.65,20,False,-5.347751784754917,1.0491393145475596,10
10,50,0.6,0.03,0.65,35,False,-5.832563126897103,0.7822391988324643,10
10,50,0.6,0.03,0.75,10,False,-5.24436427123904,0.7675116641539258,10
10,50,0.6,0.03,0.75,20,False,-5.423397496516452,1.4480365259354624,10
10,50,0.6,0.03,0.75,35,False,-5.645403803210714,0.96954648148839,10
10,50,0.6,0.05,0.55,10,False,-5.835867999042664,0.4516294720223555,10
10,50,0.6,0.05,0.55,20,False,-6.104136056713249,0.3056184513790767,10
10,50,0.6,0.05,0.55,35,False,-5.904988977716338,0.5526278531418748,10
10,50,0.6,0.05,0.65,10,False,-6.024586569416115,0.18467611419483623,10
10,50,0.6,0.05,0.65,20,False,-6.203963645358955,0.256398866954193,10
10,50,0.6,0.05,0.65,35,False,-5.701945182756316,0.5361300036959677,10
10,50,0.6,0.05,0.75,10,False,-6.074792011097237,0.24899309743793055,10
10,50,0.6,0.05,0.75,20,False,-4.949119898214138,0.9820325448655209,10
10,50,0.6,0.05,0.75,35,False,-5.87395488990691,0.5735908835125898,10
10,50,0.7,0.01,0.55,10,False,-4.87202485240284,1.1623345670781917,10
10,50,0.7,0.01,0.55,20,False,-5.822324596381452,0.2866802774770091,10
10,50,0.7,0.01,0.55,35,False,-5.185263209590168,1.4525720924781071,10
10,50,0.7,0.01,0.65,10,False,-5.661726629322072,1.0693975772374964,10
10,50,0.7,0.01,0.65,20,False,-5.659283857154166,0.5952420648959827,10
10,50,0.7,0.01,0.65,35,False,-5.394943640740988,0.9454098572137977,10
10,50,0.7,0.01,0.75,10,False,-6.185380169808117,0.39371394215818617,10
10,50,0.7,0.01,0.75,20,False,-5.753977953391617,0.7663467820760019,10
10,50,0.7,0.01,0.75,35,False,-5.5543749856305515,0.6706087422400372,10
10,50,0.7,0.03,0.55,10,False,-5.874651986828466,0.6190520874129958,10
10,50,0.7,0.03,0.55,20,False,-5.264795856420865,1.087304053662102,10
10,50,0.7,0.03,0.55,35,False,-5.636299156888907,0.36020223553498143,10
10,50,0.7,0.03,0.65,10,False,-6.147869359064305,0.28356529168366335,10
10,50,0.7,0.03,0.65,20,False,-5.209663841952908,0.47305200188754293,10
10,50,0.7,0.03,0.65,35,False,-5.003909582831622,1.1693876708680666,10
10,50,0.7,0.03,0.75,10,False,-5.76925393205561,0.419717889367951,10
10,50,0.7,0.03,0.75,20,False,-5.877840612592502,0.6931390526484726,10
10,50,0.7,0.03,0.75,35,False,-5.073414149186808,1.2794964509513906,10
10,50,0.7,0.05,0.55,10,False,-5.615524677151926,0.4965558644164301,10
10,50,0.7,0.05,0.55,20,False,-5.48086960788461,0.5234327031914968,10
10,50,0.7,0.05,0.55,35,False,-5.475145049425508,0.5596984278058106,10
10,50,0.7,0.05,0.65,10,False,-5.9501040426625575,0.8113947176442493,10
10,50,0.7,0.05,0.65,20,False,-5.552168075686289,0.6244672375855681,10
10,50,0.7,0.05,0.65,35,False,-5.286801379912029,1.425882922866776,10
10,50,0.7,0.05,0.75,10,False,-6.152876590983879,0.4269612931847827,10
10,50,0.7,0.05,0.75,20,False,-5.610124631832143,0.6238936789120484,10
10,50,0.7,0.05,0.75,35,False,-5.126453145433846,0.6646588172521904,10
10,50,0.8,0.01,0.55,10,False,-5.277509261338491,1.253391577216067,10
10,50,0.8,0.01,0.55,20,False,-6.1159677614197845,0.3647125032103073,10
10,50,0.8,0.01,0.55,35,False,-5.801160830926287,0.5596021918489861,10
10,50,0.8,0.01,0.65,10,False,-4.876872621504487,0.7757783241634519,10
10,50,0.8,0.01,0.65,20,False,-5.241819930846896,1.06142500377256,10
10,50,0.8,0.01,0.65,35,False,-5.83832182794817,0.46855858194152955,10
10,50,0.8,0.01,0.75,10,False,-5.46403830722866,0.8842130940369244,10
10,50,0.8,0.01,0.75,20,False,-5.3923954268559715,0.9428500052689858,10
10,50,0.8,0.01,0.75,35,False,-4.945538703713372,0.453381432258221,10
10,50,0.8,0.03,0.55,10,False,-4.920160619927455,1.3133102732745061,10
10,50,0.8,0.03,0.55,20,False,-5.90829083738034,0.547922573852865,10
10,50,0.8,0.03,0.55,35,False,-6.096644615077542,0.17663940178503476,10
10,50,0.8,0.03,0.65,10,False,-5.597472449800761,0.8816779788873936,10
10,50,0.8,0.03,0.65,20,False,-5.755637777265529,0.8451299321916311,10
10,50,0.8,0.03,0.65,35,False,-5.977417022523982,0.39852135054852084,10
10,50,0.8,0.03,0.75,10,False,-6.005273499355984,0.579212488321347,10
10,50,0.8,0.03,0.75,20,False,-5.341505831433458,1.2614906644000818,10
10,50,0.8,0.03,0.75,35,False,-5.250688308580681,1.01388547073278,10
10,50,0.8,0.05,0.55,10,False,-5.2507507796936626,1.0137175897724862,10
10,50,0.8,0.05,0.55,20,False,-6.002423710497099,0.2924078780345378,10
10,50,0.8,0.05,0.55,35,False,-5.7076086046019965,0.4961590473802348,10
10,50,0.8,0.05,0.65,10,False,-4.8579442479107,0.8144888036334996,10
10,50,0.8,0.05,0.65,20,False,-5.697114974414637,0.618751417627314,10
10,50,0.8,0.05,0.65,35,False,-5.599941820086983,0.9878709905806059,10
10,50,0.8,0.05,0.75,10,False,-5.625438603401928,0.7930807066303054,10
10,50,0.8,0.05,0.75,20,False,-5.395946975846934,1.24648325100986,10
10,50,0.8,0.05,0.75,35,False,-5.104386037500841,1.3047286669938238,10
10,100,0.6,0.01,0.55,10,False,-5.78077696057436,0.6895095065053168,10
10,100,0.6,0.01,0.55,20,False,-6.338933751589968,0.24382915360751767,10
10,100,0.6,0.01,0.55,35,False,-6.10290932388424,0.30444311350821707,10
10,100,0.6,0.01,0.65,10,False,-6.258685525827788,0.1663207990735865,10
10,100,0.6,0.01,0.65,20,False,-5.885317486368072,0.5531781760332936,10
10,100,0.6,0.01,0.65,35,False,-5.431285726016256,1.1344225979685636,10
10,100,0.6,0.01,0.75,10,False,-5.83223710438345,0.28490339957714694,10
10,100,0.6,0.01,0.75,20,False,-4.808051700486672,1.4621552071678714,10
10,100,0.6,0.01,0.75,35,False,-5.991173650479267,0.4438020517139044,10
10,100,0.6,0.03,0.55,10,False,-6.4451687770051835,0.06109059603717213,10
10,100,0.6,0.03,0.55,20,False,-6.160483250639374,0.3165680885595989,10
10,100,0.6,0.03,0.55,35,False,-6.27934317028231,0.341456283094972,10
10,100,0.6,0.03,0.65,10,False,-6.057623949178614,0.33369191550762767,10
10,100,0.6,0.03,0.65,20,False,-6.219100961210088,0.2333281465812861,10
10,100,0.6,0.03,0.65,35,False,-6.058740801148432,0.38375155465950234,10
10,100,0.6,0.03,0.75,10,False,-6.084727075069796,0.19663429666785545,10
10,100,0.6,0.03,0.75,20,False,-5.943242602053995,0.30615146293159,10
10,100,0.6,0.03,0.75,35,False,-6.123398374321373,0.34712326238217833,10
10,100,0.6,0.05,0.55,10,False,-6.254232452436631,0.3454942011248887,10
10,100,0.6,0.05,0.55,20,False,-6.111682158895786,0.28408928400528455,10
10,100,0.6,0.05,0.55,35,False,-6.0037210620582675,0.6216943466091013,10
10,100,0.6,0.05,0.65,10,False,-6.238314920601465,0.19817953207102157,10
10,100,0.6,0.05,0.65,20,False,-6.257144835499272,0.4516277872837355,10
10,100,0.6,0.05,0.65,35,False,-6.054290077926993,0.27515698091564966,10
10,100,0.6,0.05,0.75,10,False,-5.9287162081487566,0.46123251563115963,10
10,100,0.6,0.05,0.75,20,False,-5.670003154738301,0.7757585351838246,10
10,100,0.6,0.05,0.75,35,False,-6.201458490943752,0.38286175340011724,10
10,100,0.7,0.01,0.55,10,False,-6.116314748073494,0.3258667957553598,10
10,100,0.7,0.01,0.55,20,False,-6.378306876918597,0.0961076838991706,10
10,100,0.7,0.01,0.55,35,False,-5.6638622342446245,1.0466113819945007,10
10,100,0.7,0.01,0.65,10,False,-5.938084526573263,0.6101854439587586,10
10,100,0.7,0.01,0.65,20,False,-6.049501845276721,0.2052198905668216,10
10,100,0.7,0.01,0.65,35,False,-5.85934337046621,0.5216317145925513,10
10,100,0.7,0.01,0.75,10,False,-5.110049083550085,1.5916179458804813,10
10,100,0.7,0.01,0.75,20,False,-5.988599275969251,0.30063114956873704,10
10,100,0.7,0.01,0.75,35,False,-5.667910223151942,0.5377414048195569,10
10,100,0.7,0.03,0.55,10,False,-5.886032004564847,0.9168919800499061,10
10,100,0.7,0.03,0.55,20,False,-6.143487940461732,0.47052337982529346,10
10,100,0.7,0.03,0.55,35,False,-6.287891267678419,0.2545720374248361,10
10,100,0.7,0.03,0.65,10,False,-6.370868512423317,0.18553240335230195,10
10,100,0.7,0.03,0.65,20,False,-6.0459828239264075,0.44372620764870185,10
10,100,0.7,0.03,0.65,35,False,-6.115197859166357,0.23915804228539966,10
10,100,0.7,0.03,0.75,10,False,-6.049565768154839,0.27648908206766354,10
10,100,0.7,0.03,0.75,20,False,-5.648174109360657,0.7608557854424978,10
10,100,0.7,0.03,0.75,35,False,-5.421200652930545,0.4279081236468488,10
10,100,0.7,0.05,0.55,10,False,-6.316623146834049,0.15818135559745478,10
10,100,0.7,0.05,0.55,20,False,-6.135176174524659,0.48005643822206306,10
10,100,0.7,0.05,0.55,35,False,-6.08094220025277,0.2747956994741724,10
10,100,0.7,0.05,0.65,10,False,-6.171655000486276,0.39644345304051964,10
10,100,0.7,0.05,0.65,20,False,-5.682701214077423,0.724499043244449,10
10,100,0.7,0.05,0.65,35,False,-6.147783267231732,0.24196228784361715,10
10,100,0.7,0.05,0.75,10,False,-5.995776215991508,0.3395540697942503,10
10,100,0.7,0.05,0.75,20,False,-6.115640234116696,0.26524004305506904,10
10,100,0.7,0.05,0.75,35,False,-6.110984791273618,0.36301157257252403,10
10,100,0.8,0.01,0.55,10,False,-5.792816603279281,0.6622585217464196,10
10,100,0.8,0.01,0.55,20,False,-5.762220547681054,0.673651072075168,10
10,100,0.8,0.01,0.55,35,False,-5.889221364693806,0.8613305031855945,10
10,100,0.8,0.01,0.65,10,False,-5.984096324675389,0.7152175930311973,10
10,100,0.8,0.01,0.65,20,False,-6.344448826489507,0.12362392119813069,10
10,100,0.8,0.01,0.65,35,False,-5.607362356011854,1.1007119174056033,10
10,100,0.8,0.01,0.75,10,False,-5.971547419272602,0.42080419236277533,10
10,100,0.8,0.01,0.75,20,False,-5.7886950640145995,0.926708999835467,10
10,100,0.8,0.01,0.75,35,False,-5.766493317500947,0.815256182334661,10
10,100,0.8,0.03,0.55,10,False,-5.912183107658926,0.6948843438186472,10
10,100,0.8,0.03,0.55,20,False,-5.798995790552062,0.6160906307637706,10
10,100,0.8,0.03,0.55,35,False,-6.239779271596438,0.2768377539376078,10
10,100,0.8,0.03,0.65,10,False,-5.988001246212531,0.3545629524121596,10
10,100,0.8,0.03,0.65,20,False,-5.664479057205597,0.19810825697830334,10
10,100,0.8,0.03,0.65,35,False,-6.090101156747078,0.2788552825290112,10
10,100,0.8,0.03,0.75,10,False,-6.312964116592448,0.36705188893782625,10
10,100,0.8,0.03,0.75,20,False,-5.930063104708051,0.3520667312364898,10
10,100,0.8,0.03,0.75,35,False,-5.698919629531926,0.41351114029919334,10
10,100,0.8,0.05,0.55,10,False,-5.7941832408068805,0.5409549835647871,10
10,100,0.8,0.05,0.55,20,False,-6.424473598450345,0.17721678952206432,10
10,100,0.8,0.05,0.55,35,False,-6.055897336137898,0.22740629286448086,10
10,100,0.8,0.05,0.65,10,False,-6.422146683488388,0.12088062598969333,10
10,100,0.8,0.05,0.65,20,False,-6.15829169884441,0.46996226195485047,10
10,100,0.8,0.05,0.65,35,False,-6.1461145697961665,0.4017550974550828,10
10,100,0.8,0.05,0.75,10,False,-6.2338470740704235,0.24816032161068124,10
10,100,0.8,0.05,0.75,20,False,-6.130468816909847,0.34742585223253664,10
10,100,0.8,0.05,0.75,35,False,-6.351023259520458,0.2581248608844123,10
30,10,0.6,0.01,0.55,10,False,-4.4620354059915694,1.2291141339297322,30
30,10,0.6,0.01,0.55,20,False,-3.9764541589402165,1.3049351120839427,30
30,10,0.6,0.01,0.55,35,False,-2.661328223162485,0.6423863631457458,30
30,10,0.6,0.01,0.65,10,False,-5.146792883725754,1.8895661639105805,30
30,10,0.6,0.01,0.65,20,False,-3.102082788766419,1.7820404240092602,30
30,10,0.6,0.01,0.65,35,False,-4.102805852287611,1.8183746306514008,30
30,10,0.6,0.01,0.75,10,False,-3.5208266116683866,1.6865434700167952,30
30,10,0.6,0.01,0.75,20,False,-4.4951923073055085,0.589614331465811,30
30,10,0.6,0.01,0.75,35,False,-3.699054558597367,1.6758313133487572,30
30,10,0.6,0.03,0.55,10,False,-4.548882930725318,1.5821061801752716,30
30,10,0.6,0.03,0.55,20,False,-4.282600496854494,1.5482645202954708,30
30,10,0.6,0.03,0.55,35,False,-5.601961711056883,1.1516020940601965,30
30,10,0.6,0.03,0.65,10,False,-4.345692470820598,1.457697811685389,30
30,10,0.6,0.03,0.65,20,False,-4.4485638427926135,1.401722093653742,30
30,10,0.6,0.03,0.65,35,False,-3.6607809834647855,1.735709565085053,30
30,10,0.6,0.03,0.75,10,False,-4.777681252601681,1.1351308185702196,30
30,10,0.6,0.03,0.75,20,False,-4.559413010641914,2.554156225425308,30
30,10,0.6,0.03,0.75,35,False,-4.7665816184259135,1.6561805944150896,30
30,10,0.6,0.05,0.55,10,False,-5.400485623502591,1.0714585664573628,30
30,10,0.6,0.05,0.55,20,False,-5.934675490088005,0.6801440314353383,30
30,10,0.6,0.05,0.55,35,False,-5.333491643102641,1.068809779867398,30
30,10,0.6,0.05,0.65,10,False,-4.988582026084748,1.386970066106032,30
30,10,0.6,0.05,0.65,20,False,-3.9252908872013546,1.1593974708359076,30
30,10,0.6,0.05,0.65,35,False,-4.530013391593718,1.419508849533969,30
30,10,0.6,0.05,0.75,10,False,-5.024692191489763,0.8298956711031743,30
30,10,0.6,0.05,0.75,20,False,-4.279908570964532,1.4942884980462063,30
30,10,0.6,0.05,0.75,35,False,-3.8773071838858475,1.877237568693512,30
30,10,0.7,0.01,0.55,10,False,-2.7144042753180795,1.1519246385272215,30
30,10,0.7,0.01,0.55,20,False,-4.77716554223811,2.1425355682703224,30
30,10,0.7,0.01,0.55,35,False,-4.3682472264115795,1.8057652766191359,30
30,10,0.7,0.01,0.65,10,False,-3.5114473181788184,2.213616210697596,30
30,10,0.7,0.01,0.65,20,False,-3.4214137227573036,1.4116873790540316,30
30,10,0.7,0.01,0.65,35,False,-4.051693857644713,0.974778193968811,30
30,10,0.7,0.01,0.75,10,False,-2.4505854947086707,0.19700667911634992,30
30,10,0.7,0.01,0.75,20,False,-4.432809824896521,1.3733297632505865,30
30,10,0.7,0.01,0.75,35,False,-4.978749957958338,1.646456703531059,30
30,10,0.7,0.03,0.55,10,False,-4.913324138088051,1.489617908057344,30
30,10,0.7,0.03,0.55,20,False,-4.92437454096109,1.1121053174845892,30
30,10,0.7,0.03,0.55,35,False,-5.085540750361261,1.1468433913717695,30
30,10,0.7,0.03,0.65,10,False,-5.133246665001141,1.6569869856444994,30
30,10,0.7,0.03,0.65,20,False,-5.993958253397408,0.35323974644878664,30
30,10,0.7,0.03,0.65,35,False,-5.3192994243536695,0.8668146138423201,30
30,10,0.7,0.03,0.75,10,False,-3.6116554798500533,1.6684616395937035,30
30,10,0.7,0.03,0.75,20,False,-3.823835920255942,2.1017498270098045,30
30,10,0.7,0.03,0.75,35,False,-4.303798289465428,1.6821849043506274,30
30,10,0.7,0.05,0.55,10,False,-5.287627978407198,1.293167353954528,30
30,10,0.7,0.05,0.55,20,False,-5.074968164485355,0.16113505928526892,30
30,10,0.7,0.05,0.55,35,False,-4.530758571510321,1.113693526936381,30
30,10,0.7,0.05,0.65,10,False,-5.7282806046777965,1.0072244437856157,30
30,10,0.7,0.05,0.65,20,False,-5.1661069341195045,0.8097252981933962,30
30,10,0.7,0.05,0.65,35,False,-4.474379017486,1.4641850551496285,30
30,10,0.7,0.05,0.75,10,False,-4.684619581278269,1.458333580898108,30
30,10,0.7,0.05,0.75,20,False,-5.907793669433313,0.547347692773115,30
30,10,0.7,0.05,0.75,35,False,-4.723382461184338,1.3406546407926454,30
30,10,0.8,0.01,0.55,10,False,-5.052101105107158,1.459081953826842,30
30,10,0.8,0.01,0.55,20,False,-3.7294738807351258,1.9971878938829823,30
30,10,0.8,0.01,0.55,35,False,-4.933932823576795,1.9470787773178404,30
30,10,0.8,0.01,0.65,10,False,-4.972735107480481,1.0803832338040902,30
30,10,0.8,0.01,0.65,20,False,-3.3139944006506727,1.7838000865395502,30
30,10,0.8,0.01,0.65,35,False,-5.15371063162306,0.9873998391107501,30
30,10,0.8,0.01,0.75,10,False,-3.346415054939695,2.3998758196733445,30
30,10,0.8,0.01,0.75,20,False,-4.0850320039402135,1.734648353759356,30
30,10,0.8,0.01,0.75,35,False,-3.5204171102817967,1.9343750341175443,30
30,10,0.8,0.03,0.55,10,False,-4.044648664663519,1.3302840654811279,30
30,10,0.8,0.03,0.55,20,False,-4.715547271592049,1.4564561017856936,30
30,10,0.8,0.03,0.55,35,False,-5.708098779363738,0.24782604823011883,30
30,10,0.8,0.03,0.65,10,False,-5.453400065081876,0.8420849489398979,30
30,10,0.8,0.03,0.65,20,False,-4.762295148754558,1.5558793387245198,30
30,10,0.8,0.03,0.65,35,False,-5.420348915141859,1.0124115784377172,30
30,10,0.8,0.03,0.75,10,False,-4.586984144156668,1.2790514184429582,30
30,10,0.8,0.03,0.75,20,False,-3.885834853190384,1.8236585489883175,30
30,10,0.8,0.03,0.75,35,False,-3.844098705425292,2.184768277601846,30
30,10,0.8,0.05,0.55,10,False,-4.797911319524584,1.7636836374278184,30
30,10,0.8,0.05,0.55,20,False,-5.105187448126038,1.0918491278500864,30
30,10,0.8,0.05,0.55,35,False,-5.900745248804317,0.6416940385090883,30
30,10,0.8,0.05,0.65,10,False,-5.770780142458199,0.8555508048216475,30
30,10,0.8,0.05,0.65,20,False,-5.854195208031034,0.4153494385054343,30
30,10,0.8,0.05,0.65,35,False,-5.676081796736022,0.39750889421165925,30
30,10,0.8,0.05,0.75,10,False,-5.146537296249016,1.2208015470278943,30
30,10,0.8,0.05,0.75,20,False,-5.682601048893599,0.8212463245065359,30
30,10,0.8,0.05,0.75,35,False,-5.411548493331749,1.001954515088819,30
30,50,0.6,0.01,0.55,10,False,-5.5664928648526475,1.2365461478241777,30
30,50,0.6,0.01,0.55,20,False,-6.19293998810046,0.5308465972369103,30
30,50,0.6,0.01,0.55,35,False,-5.793132782368903,0.45586164703465526,30
30,50,0.6,0.01,0.65,10,False,-5.696869977794275,0.8643382507168543,30
30,50,0.6,0.01,0.65,20,False,-5.555176954145371,0.8217731874183305,30
30,50,0.6,0.01,0.65,35,False,-4.7224874853594665,0.9904775854388693,30
30,50,0.6,0.01,0.75,10,False,-6.080264777390227,0.29621200172766177,30
30,50,0.6,0.01,0.75,20,False,-5.835082273233056,0.4300654014601977,30
30,50,0.6,0.01,0.75,35,False,-5.622028850968369,1.3762797318362596,30
30,50,0.6,0.03,0.55,10,False,-6.239808171284546,0.29808440249773155,30
30,50,0.6,0.03,0.55,20,False,-6.15505018110956,0.2804979662405958,30
30,50,0.6,0.03,0.55,35,False,-6.16496053047268,0.3308879088053834,30
30,50,0.6,0.03,0.65,10,False,-6.2046536767174,0.44262765281838284,30
30,50,0.6,0.03,0.65,20,False,-5.999892174886282,0.7000189000992735,30
30,50,0.6,0.03,0.65,35,False,-6.1808480133768695,0.47111435287705233,30
30,50,0.6,0.03,0.75,10,False,-6.230195927122652,0.41585841253654704,30
30,50,0.6,0.03,0.75,20,False,-5.88334429923215,0.3867869013208826,30
30,50,0.6,0.03,0.75,35,False,-5.876537842800853,0.375784934250881,30
30,50,0.6,0.05,0.55,10,False,-6.311417561863111,0.1730281936512004,30
30,50,0.6,0.05,0.55,20,False,-6.264425341512731,0.24237221663243727,30
30,50,0.6,0.05,0.55,35,False,-6.1465195921214795,0.3492217717872404,30
30,50,0.6,0.05,0.65,10,False,-6.460184266286909,0.07763273880547242,30
30,50,0.6,0.05,0.65,20,False,-6.37992356891624,0.14827231146067207,30
