generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,50,0.7,0.01,0.75,35,False,7.265252396103332,3.380091303939455,10
10,50,0.7,0.03,0.55,10,False,6.235521134105664,2.422253595798184,10
10,50,0.7,0.03,0.55,20,False,5.335864042336103,3.1521569768057005,10
10,50,0.7,0.03,0.55,35,False,6.273094963576364,2.513260358991143,10
10,50,0.7,0.03,0.65,10,False,8.063147138405078,1.957009183400756,10
10,50,0.7,0.03,0.65,20,False,7.642194306832593,2.4851719134849675,10
10,50,0.7,0.03,0.65,35,False,6.288176585390388,2.524692046646268,10
10,50,0.7,0.03,0.75,10,False,8.989163007695973,2.911403641049358,10
10,50,0.7,0.03,0.75,20,False,8.07600474362809,2.1118754172798355,10
10,50,0.7,0.03,0.75,35,False,6.149496835360692,1.6044784444932014,10
10,50,0.7,0.05,0.55,10,False,7.181925035891225,1.4349586376786447,10
10,50,0.7,0.05,0.55,20,False,7.288079076565797,2.056934558101459,10
10,50,0.7,0.05,0.55,35,False,5.474956343366393,2.4976909802296583,10
10,50,0.7,0.05,0.65,10,False,6.863149556413532,1.6342310936250048,10
10,50,0.7,0.05,0.65,20,False,7.387163049478594,3.2452146229159897,10
10,50,0.7,0.05,0.65,35,False,6.265669081112204,2.0932988110798574,10
10,50,0.7,0.05,0.75,10,False,8.825751906321393,0.4269697487077185,10
10,50,0.7,0.05,0.75,20,False,8.177274748439439,3.4606134766729517,10
10,50,0.7,0.05,0.75,35,False,7.1660565251937225,3.0415742334369473,10
10,50,0.8,0.01,0.55,10,False,6.201377512087389,2.1233935077732298,10
10,50,0.8,0.01,0.55,20,False,5.646686375779785,1.7950486408086648,10
10,50,0.8,0.01,0.55,35,False,4.552900118428682,2.430080669793622,10
10,50,0.8,0.01,0.65,10,False,7.715240798142038,1.2045446806574878,10
10,50,0.8,0.01,0.65,20,False,9.055820798959552,2.831438817107434,10
10,50,0.8,0.01,0.65,35,False,9.02433656888254,4.160534066277068,10
10,50,0.8,0.01,0.75,10,False,9.76701320690938,3.4370497852595516,10
10,50,0.8,0.01,0.75,20,False,7.048419715521663,3.742851729897498,10
10,50,0.8,0.01,0.75,35,False,9.08661244721452,4.420112937241293,10
10,50,0.8,0.03,0.55,10,False,6.116526262700852,1.4483448689822378,10
10,50,0.8,0.03,0.55,20,False,5.931082498731122,1.829363859641457,10
10,50,0.8,0.03,0.55,35,False,7.258005355999125,2.1483366430892046,10
10,50,0.8,0.03,0.65,10,False,8.028076793259965,1.1549529576626032,10
10,50,0.8,0.03,0.65,20,False,5.931132351019316,2.600722250217192,10
10,50,0.8,0.03,0.65,35,False,8.630045363963644,4.583024549187857,10
10,50,0.8,0.03,0.75,10,False,7.309748069706846,2.9827241994822717,10
10,50,0.8,0.03,0.75,20,False,8.931722858388268,3.542521276076175,10
10,50,0.8,0.03,0.75,35,False,7.5170338364306275,2.5980224361106123,10
10,50,0.8,0.05,0.55,10,False,7.01944590184632,2.206453322389036,10
10,50,0.8,0.05,0.55,20,False,6.591448819815867,0.8466825271878302,10
10,50,0.8,0.05,0.55,35,False,8.006201004317681,1.3911092622698034,10
10,50,0.8,0.05,0.65,10,False,7.511901047494945,1.4539603312118092,10
10,50,0.8,0.05,0.65,20,False,7.889436119927813,3.305045190964224,10
10,50,0.8,0.05,0.65,35,False,6.593965285982103,1.7563335036793915,10
10,50,0.8,0.05,0.75,10,False,5.660711820033945,2.3758507031546956,10
10,50,0.8,0.05,0.75,20,False,9.288305681527124,1.8833056119737848,10
10,50,0.8,0.05,0.75,35,False,7.167710037045425,2.7246103594053124,10
10,100,0.6,0.01,0.55,10,False,4.617702813776674,1.397486276930176,10
10,100,0.6,0.01,0.55,20,False,5.301960092027592,2.3842944822859478,10
10,100,0.6,0.01,0.55,35,False,5.688730806075503,1.8007099890344285,10
10,100,0.6,0.01,0.65,10,False,6.480733068326886,1.2570358772450068,10
10,100,0.6,0.01,0.65,20,False,6.035946788167144,1.2445933350970155,10
10,100,0.6,0.01,0.65,35,False,6.0636519274623275,1.7542652997272408,10
10,100,0.6,0.01,0.75,10,False,4.848474748127075,1.815984858559076,10
10,100,0.6,0.01,0.75,20,False,6.549158040372008,1.6071589798809724,10
10,100,0.6,0.01,0.75,35,False,8.218300124492455,1.897723175078288,10
10,100,0.6,0.03,0.55,10,False,4.666371696300418,0.39913561399219905,10
10,100,0.6,0.03,0.55,20,False,4.811861162521512,2.776771452693032,10
10,100,0.6,0.03,0.55,35,False,6.185328945900948,1.800693200735504,10
10,100,0.6,0.03,0.65,10,False,6.995011270014896,2.2029587433462865,10
10,100,0.6,0.03,0.65,20,False,5.624174126037568,2.503925149023127,10
10,100,0.6,0.03,0.65,35,False,5.34630872188305,1.167094737021559,10
10,100,0.6,0.03,0.75,10,False,6.318725598422597,1.3131111752267806,10
10,100,0.6,0.03,0.75,20,False,5.766230323249045,1.8428155553258254,10
10,100,0.6,0.03,0.75,35,False,6.748537215110158,1.9286266723036412,10
10,100,0.6,0.05,0.55,10,False,5.586747970180318,1.6542729473512086,10
10,100,0.6,0.05,0.55,20,False,5.210448736692065,2.6841886892522897,10
