generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
10,50,0.7,0.01,0.55,10,True,-70.57766638601979,6.285990012263749,10
10,50,0.7,0.01,0.55,20,True,-73.4205048619197,4.263902011369429,10
10,50,0.7,0.01,0.55,35,True,-75.39498907225972,2.800211895484828,10
10,50,0.7,0.01,0.65,10,True,-74.2387109804981,3.1451879281018162,10
10,50,0.7,0.01,0.65,20,True,-72.98910083740341,2.9623054963796034,10
10,50,0.7,0.01,0.65,35,True,-71.8832531738456,5.956949966210769,10
10,50,0.7,0.01,0.75,10,True,-70.937872488467,5.205111858013042,10
10,50,0.7,0.01,0.75,20,True,-71.74996462446119,4.906218582166794,10
10,50,0.7,0.01,0.75,35,True,-72.63383840023756,6.509979627545762,10
10,50,0.7,0.03,0.55,10,True,-73.64904247755558,4.269428490578577,10
10,50,0.7,0.03,0.55,20,True,-73.94579097129188,2.908643656924648,10
10,50,0.7,0.03,0.55,35,True,-72.99769542563172,4.363170895044244,10
10,50,0.7,0.03,0.65,10,True,-72.91921138756872,2.8753424513766017,10
10,50,0.7,0.03,0.65,20,True,-72.26727323023073,7.240021374312545,10
10,50,0.7,0.03,0.65,35,True,-74.14725266359432,3.9351674247767114,10
10,50,0.7,0.03,0.75,10,True,-72.08538525026779,5.439949054532883,10
10,50,0.7,0.03,0.75,20,True,-73.52267639671099,4.820146842589406,10
10,50,0.7,0.03,0.75,35,True,-68.50743993569063,2.146820034791646,10
10,50,0.7,0.05,0.55,10,True,-76.81319034116198,2.720890687518172,10
10,50,0.7,0.05,0.55,20,True,-76.48215293359466,4.427388033330912,10
10,50,0.7,0.05,0.55,35,True,-70.90139510472147,3.2370485425199527,10
10,50,0.7,0.05,0.65,10,True,-77.80138882024721,3.739975368902062,10
10,50,0.7,0.05,0.65,20,True,-71.34549707925989,6.961046780952814,10
10,50,0.7,0.05,0.65,35,True,-72.0190256103315,4.046345695707182,10
10,50,0.7,0.05,0.75,10,True,-73.47739339250145,4.654391747574161,10
