generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
28,87,0.7711,0.0485,0.6501,34,-76.78459951392924,-79.86211521264919,0.555031397439901
28,80,0.7711,0.0485,0.6501,34,-76.76115699118175,-80.08970253462768,1.0570910868918453
28,87,0.7711,0.0353,0.6501,34,-76.42997523729439,-79.63676561596881,0.8135807573488627
28,80,0.7711,0.0353,0.638,34,-76.3948260179044,-79.63383603111163,0.8780200264144602
28,87,0.7711,0.0485,0.6501,34,-76.35323923444273,-79.51556093516,0.7246434014345388
28,87,0.7711,0.0353,0.6501,34,-75.24534004560807,-79.16233132255896,2.2339825539017766
28,87,0.7711,0.0353,0.6501,34,-74.98001378399434,-79.07863812336029,2.5972486787319027
28,87,0.7711,0.0353,0.6501,34,-74.45396407912844,-78.65331704329755,2.7987059283382205
28,87,0.7711,0.0353,0.6501,34,-73.15127607575138,-77.93725668712409,3.9719612227454113
28,87,0.7816,0.0353,0.6501,34,-77.28911210360924,-80.30354699599297,0.42886978476747445
28,87,0.7711,0.0485,0.638,34,-77.20856478430535,-80.20007584472759,0.3830221208444913
28,87,0.7711,0.0353,0.6501,34,-77.20588880295966,-80.13311653087356,0.25445545582780066
28,87,0.7711,0.0485,0.6501,34,-77.0474972787671,-80.17137080800777,0.6477470584813487
28,87,0.7711,0.0485,0.6672,34,-77.01015000270937,-80.06762391027064,0.5149478151225664
28,87,0.7711,0.0485,0.638,34,-76.90477337257079,-79.93948360726313,0.46942046938467347
30,87,0.7711,0.0485,0.638,17,-76.87384494548442,-80.11427527624221,0.480860661515567
28,87,0.7711,0.0485,0.6501,34,-76.82756936794785,-79.95677358266559,0.6584084294354869
28,87,0.7711,0.0485,0.638,17,-76.74941225545878,-79.951803462198,0.80478241347846
28,87,0.7711,0.0485,0.6501,34,-76.61572391786179,-79.69572683739155,0.5600058390595138
28,87,0.7711,0.0485,0.638,34,-76.22908473233568,-79.4437333026743,0.8292971406772419
28,87,0.7711,0.0485,0.638,34,-75.86892424858728,-79.42378365990673,1.5097188226389258
28,87,0.7711,0.0356,0.638,17,-75.75600707643332,-79.28604210218981,1.4600700515129834
28,87,0.7711,0.0485,0.638,34,-75.4364170382609,-79.33756784008351,2.2023016036452203
48,87,0.7711,0.0353,0.6501,34,-75.17949037191364,-80.22764680944871,0.4963128750701513
28,87,0.7816,0.0353,0.6501,34,-77.3473018282319,-80.2948450712464,0.29508648602900056
28,87,0.7711,0.0485,0.6501,34,-77.20695232679923,-80.13187241655083,0.24984017950321913
28,87,0.7711,0.0353,0.6672,34,-77.15970171264566,-80.21628975019094,0.5131760750905796
30,87,0.7711,0.0485,0.638,17,-76.96931421735654,-80.21671623084792,0.4948040269827493
28,87,0.7711,0.031,0.6672,34,-76.95941223650021,-79.98278634519828,0.44674821739613774
28,87,0.7816,0.0353,0.6769,34,-76.9476970532284,-80.04674744335843,0.5981007802600693
28,87,0.7711,0.0353,0.6501,34,-76.83565756811988,-80.08346285520162,0.8956105741634564
28,87,0.7711,0.0485,0.6501,34,-76.77222479830972,-79.90539622354257,0.666342850465685
28,87,0.7711,0.0353,0.6501,33,-76.70496232881388,-79.7895439025806,0.5691631475334566
28,87,0.7711,0.0485,0.638,34,-76.55715498206642,-79.72568240402101,0.7370548439092021
36,87,0.7711,0.0485,0.6501,34,-76.5007876386147,-80.28241778382377,0.36326029041816293
28,59,0.7711,0.0485,0.6672,34,-75.76055658748196,-79.28801878632959,1.4549243976952675
28,87,0.7711,0.0485,0.6672,34,-75.72406986413999,-79.15140217127495,1.2546646142699307
28,87,0.7711,0.0485,0.6672,34,-75.10209535690268,-78.92029104687056,2.0363913799357736
28,87,0.7711,0.0485,0.638,34,-74.19561300571435,-78.46699639670473,2.942766781980775
28,87,0.7711,0.031,0.6672,34,-77.29462033633382,-80.21065896452151,0.2320772563753773
28,87,0.7816,0.0353,0.6501,34,-77.27529487966684,-80.2887060499048,0.42682234047591205
28,87,0.7711,0.0485,0.6501,34,-77.0875033314505,-80.1859677891567,0.5969289154123952
28,87,0.7816,0.0485,0.6501,34,-76.93855616073702,-80.11726501227342,0.7574177030727948
28,87,0.7816,0.0353,0.6672,34,-76.8095758382566,-79.92055797450438,0.62196427249554
28,87,0.7711,0.0353,0.6501,34,-76.59809100759824,-79.73763272728362,0.6790834393707703
28,87,0.7816,0.0353,0.6672,34,-76.5871762102889,-79.84412057959247,0.9138887386071323
28,87,0.7711,0.0353,0.6672,34,-76.56031297543336,-79.87932416309543,1.0380223753241544
28,87,0.722,0.031,0.6501,34,-76.53195283112076,-79.88896773949546,1.1140298167493883
28,87,0.7711,0.0353,0.6672,34,-76.50525667696026,-79.71891913884969,0.8273249237788548
30,87,0.7711,0.0485,0.638,34,-76.25422193425214,-79.75785509047616,1.0072663124480254
28,87,0.7711,0.0485,0.6501,34,-76.05583861562039,-79.2836823565845,0.8556874819282554
30,87,0.7711,0.0485,0.638,17,-75.9515559987232,-79.35573542078616,0.8083588441259427
28,87,0.7711,0.0353,0.6672,34,-75.69585427863592,-79.08746654621916,1.1832245351664785
28,87,0.7816,0.0353,0.6769,34,-75.64455684119507,-79.14577670306251,1.4024397237348738
28,87,0.7816,0.0353,0.6672,34,-77.71857891421742,-80.56491482964036,0.09267183084588264
28,87,0.7816,0.0485,0.6501,34,-77.593355260918,-80.50799304018156,0.22927555852712309
28,87,0.7816,0.0353,0.5993,34,-77.53113111713056,-80.43313819355927,0.20401415285743404
28,87,0.7816,0.0353,0.6672,34,-77.28263735379169,-80.28316172640423,0.4010487452251026
28,87,0.7711,0.031,0.6672,34,-77.15268699729792,-80.11027922374454,0.3151844528932356
28,87,0.7816,0.0485,0.6501,34,-77.15110566509601,-80.16827682922204,0.43434232825205765
28,87,0.7711,0.0353,0.6501,34,-76.89884597337429,-79.8726382036699,0.34758446059120723
28,87,0.7711,0.0353,0.6501,34,-76.79847622025305,-79.97169963890633,0.7464468373065759
28,87,0.7711,0.0485,0.6501,34,-76.72622188748979,-79.82632980078449,0.600215826589415
28,87,0.7816,0.0353,0.6672,34,-76.7225366069098,-79.73329012378089,0.42150703374219123
28,87,0.7816,0.0353,0.6501,34,-76.67752190863693,-79.72279044577405,0.4905370742742391
28,87,0.7711,0.0485,0.6672,34,-76.61387265109477,-79.73208695133185,0.6364286004741676
28,59,0.7711,0.0485,0.6672,34,-74.49902560482265,-78.14651575874232,1.6949803078393715
28,87,0.7816,0.0353,0.6672,34,-73.53880970280626,-78.25728076592834,3.836942126244171
28,87,0.7816,0.0485,0.6501,34,-72.91851766091453,-77.32293313412602,3.2088309464229754
28,87,0.7816,0.0353,0.6672,34,-77.34644251088224,-80.31881150342834,0.3447379850922073
28,87,0.7711,0.0353,0.6672,34,-77.32633580381093,-80.28790249942458,0.3231333912272859
28,87,0.7816,0.0353,0.6501,34,-77.16557741324674,-80.14580719505372,0.3604595636139831
28,87,0.7816,0.0353,0.6672,34,-77.0504849740302,-80.0296011782912,0.3582324085220117
28,87,0.7711,0.031,0.6672,34,-76.99995682073121,-80.16789699363046,0.735880345798512
32,87,0.7711,0.031,0.6501,34,-76.7048520948009,-80.14213916107009,0.4745741325383748
28,87,0.7816,0.0485,0.6501,34,-76.46763360327557,-79.6389144725689,0.742561738586672
28,87,0.7816,0.0353,0.6672,34,-76.34028874209784,-79.4700964801717,0.6596154761477262
28,87,0.7711,0.0353,0.6501,34,-76.04287629515674,-79.52748966468886,1.3692267390642392
28,87,0.7711,0.0131,0.6501,34,-75.99097527604142,-79.32117220803056,1.0603938639782633
28,87,0.7816,0.0485,0.6501,34,-75.89187555632584,-79.35502595462033,1.3263007965889797
28,87,0.7816,0.0353,0.5993,34,-74.9742181206875,-79.1194359889924,2.6904357366097997
28,87,0.7816,0.031,0.6501,34,-74.87849940152603,-78.89256734982946,2.4281358966068742
28,87,0.7711,0.031,0.6501,34,-74.62084289312935,-78.64904236480947,2.456398943360254
28,87,0.7816,0.0353,0.6672,34,-74.01432672763515,-78.52984707188561,3.4310406885009197
28,87,0.7711,0.031,0.6672,34,-77.38929981494506,-80.38306016390851,0.3875206979268927
28,87,0.7816,0.0485,0.6501,34,-77.21496394983738,-80.1900626665956,0.35019743351642896
28,87,0.7816,0.0353,0.6672,34,-77.09829251724369,-80.12774588938126,0.4589067442751283
28,87,0.7816,0.0353,0.6672,34,-76.94472153532075,-80.08658508077735,0.6837270909132106
28,87,0.7711,0.0353,0.6672,34,-76.756253169733,-79.85737095343303,0.602235567400082
28,87,0.7816,0.0353,0.6501,34,-76.70219339783226,-79.84962150773667,0.6948562198088153
28,87,0.7711,0.0353,0.6672,34,-76.51371395522663,-79.78653548429344,0.9456430581336004
28,87,0.7711,0.031,0.6672,34,-76.50577374411378,-79.72151955515939,0.8314916220912113
28,87,0.7816,0.0353,0.6672,34,-76.34831758858833,-79.74915161027867,1.2016680433806788
28,87,0.7816,0.031,0.6672,34,-76.25804419930796,-79.60271945531069,1.0893505120054714
28,87,0.7711,0.0353,0.6672,34,-76.19562418223057,-79.55406467414805,1.1168809838349598
28,87,0.7816,0.0353,0.6672,34,-75.77800606635749,-79.1675310830227,1.1790500333304093
32,87,0.7711,0.031,0.6501,34,-75.7517336114556,-79.65480402818199,1.406140833452767
28,87,0.6672,0.0353,0.6672,34,-75.32016871797157,-78.96511290163413,1.6898883673251177
28,87,0.7711,0.0353,0.6672,34,-74.88093207258098,-78.49189716715308,1.621930189144227
28,87,0.7816,0.0353,0.6672,34,-77.55845579780872,-80.41438122579405,0.11185085597066788
28,87,0.7711,0.0353,0.6672,34,-77.39621660618921,-80.34746843559336,0.3025036588083046
28,87,0.7711,0.0353,0.6672,34,-77.26510072995093,-80.27226437102206,0.41432728214227255
28,87,0.7711,0.0353,0.6672,34,-77.19343422093777,-80.1776589783299,0.36844951478425386
28,87,0.7711,0.0353,0.6672,34,-76.69661420152272,-80.01692095061654,1.0406134981876523
28,87,0.7816,0.0353,0.6501,34,-76.60120074340797,-79.9201492831775,1.0378970795390483
28,87,0.7816,0.0485,0.6501,34,-76.43585170703976,-79.6209025827534,0.7701017514272842
28,87,0.7816,0.0353,0.6672,34,-76.42910675573273,-79.60599676340384,0.753780015342222
28,87,0.7816,0.0485,0.6501,34,-76.31002108809514,-79.67095787813857,1.121873580086843
28,87,0.7711,0.031,0.6672,34,-75.97928004703026,-79.53134800872252,1.504135923384522
28,87,0.7816,0.0353,0.6672,34,-75.91779515448077,-79.2457408020885,1.0558912952154615
28,87,0.7711,0.0353,0.6672,34,-75.56796781627466,-79.37269116804794,2.0094467035465717
28,87,0.7816,0.0353,0.6501,34,-74.36750220520432,-78.64311046927503,2.9512165281414213
28,87,0.7816,0.0485,0.6501,34,-74.03837842782008,-78.54400364139771,3.411250427155262
21,87,0.7711,0.0353,0.6672,34,-73.94639600823407,-77.79187609836713,3.4909601802661077
28,87,0.7711,0.0353,0.6672,34,-77.46674617005803,-80.36056737329228,0.18764240646852218
28,87,0.7816,0.0353,0.6672,34,-77.31145512500152,-80.25230196776491,0.2816936855267925
28,87,0.7711,0.0353,0.6672,34,-77.09959462686619,-80.12428541612067,0.4493815785089573
28,87,0.7711,0.0353,0.6672,34,-77.0873418843561,-80.11872233775307,0.46276090679393106
28,87,0.7711,0.0353,0.6672,34,-76.96796913319676,-79.95637079162785,0.37680331686218194
28,87,0.7711,0.0353,0.6672,34,-76.88841724868539,-80.10717225424342,0.8375100111160789
28,87,0.7816,0.0353,0.6672,34,-76.56117861226322,-79.79143666958694,0.8605161146474478
28,87,0.7816,0.0485,0.6501,34,-76.32337921992801,-79.4732140867253,0.6996697335946005
28,87,0.7816,0.0353,0.6501,34,-76.24480072353734,-79.61503813613281,1.140474825190952
28,87,0.7711,0.0353,0.6672,34,-76.06936227960995,-79.49596205885105,1.2531995584821958
28,87,0.7711,0.0353,0.6672,34,-75.9373728879146,-79.39647540412521,1.3182050324212138
28,87,0.7711,0.0353,0.6672,34,-75.75208061792924,-79.44490972543709,1.7856582150157017
28,87,0.7711,0.0353,0.6672,20,-75.37516403557889,-79.11478651797556,1.8792449647933387
28,87,0.7816,0.0353,0.6672,25,-74.6252757918705,-78.47066208813551,2.090772592530051
48,87,0.7711,0.0353,0.6672,34,-74.59855447504941,-79.82513768201991,0.8531664139409985
28,87,0.7711,0.0353,0.6672,34,-77.72467220930677,-80.5684309671824,0.08751751575124114
28,87,0.7711,0.0353,0.6672,34,-77.36348804977925,-80.341183384387,0.3553906692154984
28,87,0.7816,0.0353,0.6672,34,-77.3151412302943,-80.32974952333139,0.4292165860741634
28,87,0.7711,0.0353,0.6672,34,-77.09304529909107,-80.06946441117556,0.35283822416897875
28,87,0.7711,0.0353,0.6672,34,-77.03055987751237,-80.15417260967844,0.6472254643321398
28,87,0.7711,0.0353,0.5852,34,-77.01185309670002,-80.05814928576508,0.4925923781301175
28,87,0.7711,0.0353,0.6672,34,-76.90092087742732,-80.04615308955445,0.6904644242542463
28,87,0.7711,0.0353,0.6672,34,-76.86382765077873,-79.94046676010855,0.5532782186596288
28,87,0.7816,0.0353,0.6672,34,-76.70822091536343,-79.92732249350551,0.838203156284185
28,87,0.7711,0.0353,0.6672,34,-76.55911227939954,-79.81124850921101,0.9042724596229474
28,87,0.7711,0.0353,0.6672,34,-76.35546507462487,-79.63442330004887,0.957916450847987
28,87,0.7816,0.0353,0.6672,34,-76.33545714532583,-79.8473624353477,1.4238105800437482
28,87,0.7711,0.0353,0.6672,34,-75.43015322858741,-78.90456989732814,1.3488333374814536
28,87,0.7711,0.0353,0.6672,34,-74.89651899116352,-78.92578948817403,2.4585409940210496
28,87,0.7816,0.0353,0.6672,34,-74.44896748326867,-78.49909432502135,2.5002536835053464
28,87,0.7711,0.0353,0.5852,34,-77.46860409777268,-80.38737976735698,0.23755133916857613
28,87,0.7711,0.0353,0.6672,34,-77.29282977867062,-80.28597889436121,0.38629823138117364
28,87,0.7816,0.0353,0.6672,34,-77.24049105837163,-80.238980269835,0.3969784229267326
28,87,0.7816,0.0353,0.6672,34,-77.21806649265476,-80.25690551330212,0.4776780412947184
28,87,0.7711,0.0353,0.6672,34,-77.05213670924788,-80.11625604073852,0.5282386629812997
28,87,0.7711,0.0353,0.6672,34,-77.02080366515878,-80.08556351199522,0.5295196936728758
28,87,0.7816,0.0353,0.6672,34,-76.94573099856478,-79.97371481038762,0.4559676236456747
28,87,0.7711,0.0353,0.6672,34,-76.91180449323359,-80.01080159423445,0.5979942020017385
28,87,0.7711,0.0353,0.6672,34,-76.88932268675896,-79.94166442852425,0.5046834835305775
28,87,0.7711,0.0353,0.6672,34,-76.71969276580839,-79.81270347916373,0.5860214267106982
28,87,0.7711,0.0353,0.6672,34,-76.5568894916753,-79.65493665043665,0.5960943175226945
28,87,0.7711,0.0353,0.6672,34,-76.5528436648798,-79.85782835928693,1.0099693888142638
28,87,0.7816,0.0353,0.6672,34,-76.36818998361653,-79.60128127515301,0.8661825830729706
28,87,0.7711,0.0353,0.6672,34,-75.0876459796312,-79.17783533560076,2.580378711939119
28,87,0.7816,0.0353,0.6672,34,-73.52690011870772,-78.13813060765538,3.6224609778953356
