generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
18,84,0.7044,0.0218,0.614,16,-4.252376315469981,-6.248231403879485,0.3917101768190084
20,53,0.7949,0.0264,0.7452,24,-4.097893044826091,-6.238521890793645,0.28125769193510664
21,84,0.7949,0.0264,0.7452,24,-4.080819302606011,-6.240414164126482,0.11918972304094183
21,88,0.7839,0.0108,0.6145,21,-4.073896281097802,-6.283409690779832,0.21902681936406052
21,82,0.7044,0.0257,0.5871,16,-4.008660542517459,-6.287077605546404,0.35683412605788795
21,84,0.7044,0.0367,0.7452,24,-4.006985702675426,-6.231298044077363,0.24862468280387276
21,85,0.7236,0.0108,0.6852,20,-3.9992484363859213,-6.268866623577937,0.3392363743840305
21,84,0.7949,0.0108,0.6145,24,-3.9939473813061883,-6.280652110260751,0.3734094579091236
21,88,0.6493,0.0108,0.6145,21,-3.9260347689000583,-6.195725083728368,0.339380629656618
20,88,0.6493,0.0108,0.7452,20,-3.9085262162725174,-6.047405360588396,0.2777582886317563
21,84,0.7236,0.0264,0.7452,24,-3.89375539707757,-6.1933926541533575,0.3992745141515751
20,88,0.6493,0.0108,0.7452,20,-3.882464428276215,-6.108461835009932,0.45199481346743386
21,84,0.6493,0.0108,0.6145,24,-3.5179958464638053,-5.877671184634662,0.5193506763417123
29,84,0.6493,0.0108,0.614,20,-3.4760790278186224,-6.4433438074326315,0.13452955922801682
21,88,0.7236,0.0108,0.6145,20,-3.4416849226479536,-5.980868300405357,0.8783667555148066
21,88,0.7839,0.0108,0.6145,21,-4.3849265116590725,-6.492798012032136,0.015743000746127153
18,84,0.7949,0.0218,0.7452,24,-4.313528832248992,-6.151233592378956,0.07540952025992732
21,84,0.7044,0.0257,0.5905,24,-4.242477060605562,-6.3995786846151335,0.11420324801914046
21,82,0.7044,0.0257,0.5871,16,-4.2160581976718685,-6.38976827651417,0.14742015768460365
21,84,0.7949,0.0218,0.7452,24,-4.214908040423772,-6.355600232377064,0.08138438390658338
18,84,0.7044,0.0218,0.614,16,-4.167879918285208,-6.081941909086155,0.2281239816018948
20,53,0.7949,0.0264,0.7452,24,-4.136304706372078,-6.276388021754468,0.28016663076477977
21,84,0.7044,0.0367,0.7452,24,-4.04951294653222,-6.290903009494594,0.282780125924748
21,84,0.7044,0.0257,0.5871,24,-4.026670070777342,-6.278649826071943,0.3039595105892015
